UserId,FullName,Email,Phone,CPF,BirthDate,Balance,Agency,NumAccount,Status,createdAt,CEP,Address,Num,Complement,Neighborhood,City,State
4058,Kaique Pereira,rezendejuliana@example.org,+55 (041) 8685 9020,810.359.264-15,1958-02-25,3149.22,7113,517752,inactive,2022-12-26 14:22:32.212544,"Praia de Albuquerque, 36",Serra,14967-999 da Conceição / MA,,,,
4059,Sr. Emanuel Lopes,camila36@example.net,+55 51 4603 1769,056.817.324-44,1936-11-28,9154.7,6998,997470,active,2022-07-08 02:18:13.856185,Área de da Cunha,Vila Aeroporto,46555753 Nascimento / RO,,,,
4060,Bruna Barros,bfernandes@example.org,71 0803-4076,809.725.614-20,1960-01-14,7032.09,8125,134314,inactive,2021-03-26 03:05:07.485852,"Jardim de Aparecida, 2",Jaraguá,42952-885 Fernandes da Serra / BA,,,,
4061,Pietro Ribeiro,juanvieira@example.com,84 3056 6403,841.503.267-62,1961-01-13,2407.14,5376,275892,active,2022-03-26 04:02:52.538022,"Esplanada Anna Liz da Mota, 288",Vila Madre Gertrudes 4ª Seção,65087-783 Freitas / PE,,,,
4062,Ryan Moreira,dfarias@example.com,41 1602 2559,417.238.509-50,1945-05-08,3206.53,5924,703524,active,2021-01-31 00:07:25.010819,"Lago Casa Grande, 43",Vila Independencia 1ª Seção,49725849 Alves / SE,,,,
4063,Pietro Rodrigues,kda-rocha@example.org,11 8741-0958,047.631.985-48,1978-10-07,3388.59,5764,314535,active,2021-03-22 02:07:40.073442,"Via de Rios, 44",Chácara Leonina,99726795 Siqueira / AL,,,,
4064,Vinícius Silva,isabellapereira@example.net,+55 (041) 1808-7462,084.617.352-26,1950-03-19,3212.44,8057,550073,inactive,2023-09-24 06:04:14.978983,"Lagoa de Pacheco, 58",Senhor Dos Passos,79419-236 Fonseca do Amparo / MT,,,,
4065,Laura Albuquerque,souzanina@example.net,(071) 5980-7295,516.809.724-30,2005-09-25,2252.44,2014,777109,active,2022-11-27 09:05:48.937710,"Feira de Oliveira, 60",Campo Alegre,62163-816 Araújo / AM,,,,
4066,Sr. André Alves,claricefonseca@example.net,+55 21 3802-1154,013.859.476-75,1972-06-17,9925.7,7790,393918,inactive,2020-02-08 08:55:33.912917,"Campo Fernandes, 8",Teixeira Dias,29643-159 Cassiano do Campo / MT,,,,
4067,Thales Lima,oliveiracecilia@example.net,0500 318 3792,950.182.736-40,1959-09-01,5444.69,5599,763953,active,2021-03-23 08:42:02.919694,"Travessa da Mata, 205",Califórnia,21669-636 Moreira / ES,,,,
4068,Enzo Gabriel Teixeira,cecilia13@example.net,+55 81 0644-6842,203.751.964-80,1933-08-23,4350.76,8718,734144,inactive,2020-11-05 19:36:56.128320,"Favela de da Conceição, 67",Lourdes,23487-123 Rodrigues do Norte / MG,,,,
4069,José Pedro Sampaio,ksantos@example.com,(051) 6141-6286,451.362.097-80,1979-05-19,8391.26,6250,550365,active,2022-07-09 07:55:56.538574,"Praça Leão, 5",Vila Engenho Nogueira,14810-938 Albuquerque / RR,,,,
4070,Clara Teixeira,rribeiro@example.net,+55 41 1262 6136,192.345.876-00,1929-08-17,4842.24,1293,891795,active,2023-05-07 17:07:09.554693,"Trecho Machado, 40",Taquaril,20735-794 das Neves / AL,,,,
4071,Marcos Vinicius Mendonça,joaquim54@example.org,+55 (051) 8136-4893,971.364.580-48,2003-05-13,2482.01,1583,155394,inactive,2024-03-07 14:27:13.207497,"Fazenda Sousa, 96",Ambrosina,77688194 Lopes / AM,,,,
4072,Murilo Moura,luiz-miguel87@example.net,(061) 1984 4681,402.715.396-07,1954-10-19,3653.66,3664,700261,inactive,2020-04-16 08:09:17.375761,"Vereda Santos, 75",Jardim Alvorada,03807513 Nascimento da Prata / GO,,,,
4073,Matteo Vargas,iborges@example.net,+55 (081) 2868-6073,901.543.872-23,1945-04-15,9390.33,6277,343457,inactive,2021-07-25 03:43:47.440514,"Condomínio Emanuelly Machado, 853",Maria Helena,80224-572 Almeida / PI,,,,
4074,Antony Albuquerque,lviana@example.com,31 8541-5167,426.395.801-24,1987-08-22,2796.94,2836,447199,inactive,2021-09-22 18:42:34.756752,"Rodovia Benício Costela, 35",Jardim Vitoria,53613-867 Araújo de da Mota / MT,,,,
4075,Sr. Liam Garcia,ypeixoto@example.net,61 4662 7071,294.671.805-02,1990-07-27,6006.63,2819,130531,inactive,2021-03-23 06:32:17.904304,"Viaduto Oliveira, 31",Vila Pilar,32148-695 da Paz de Novais / PI,,,,
4076,Eloah Nascimento,bianca80@example.com,+55 (031) 6539-6161,318.957.406-57,1995-04-29,9140.07,1392,618999,inactive,2022-04-06 02:43:42.586563,"Estação Cirino, 732",Boa Esperança,80445695 Abreu Paulista / RS,,,,
4077,Sara Duarte,ana-julia07@example.org,(041) 6400-2117,471.589.062-30,1968-06-14,4893.63,7460,819462,inactive,2024-02-24 06:56:37.415644,"Viaduto Emanuella Lopes, 83",Universitário,47900061 Fogaça / PE,,,,
4078,Bento da Rosa,ravi-lucca92@example.org,+55 (021) 7576-4343,609.725.143-25,1999-01-15,3629.81,4995,348957,active,2022-09-29 23:13:58.017947,"Feira de Barros, 98",Nova Vista,97045-027 Moura / PR,,,,
4079,Dom Cavalcante,vitormoura@example.org,+55 31 6714-2925,430.916.572-99,1951-12-13,4505.93,1775,520276,inactive,2023-04-06 16:29:47.272597,"Trevo Isabelly Pereira, 4",Nossa Senhora Da Conceição,99673996 Casa Grande do Sul / RN,,,,
4080,Antônio Viana,jpastor@example.org,+55 (084) 7358-0916,481.392.560-05,1967-12-26,1918.34,6041,998748,inactive,2021-01-15 23:22:41.231087,"Trevo de Lima, 46",São Vicente,03668661 Gonçalves / PB,,,,
4081,Sophie Araújo,marquesana-vitoria@example.com,0900-990-6562,785.692.410-11,1957-04-05,3865.78,2047,137162,active,2023-11-14 12:33:32.335231,"Rodovia Nogueira, 629",Guaratã,90777761 Rocha da Serra / RS,,,,
4082,Ana Júlia Camargo,nsilva@example.org,0800-879-2007,572.401.638-90,1969-08-23,9796.92,7938,989797,active,2021-04-26 20:33:33.790746,"Lago de da Mota, 57",Conjunto Paulo Vi,10960-940 Nunes / PR,,,,
4083,Dra. Anna Liz Pires,erick88@example.net,(071) 5095 9620,632.510.974-07,2005-12-02,9831.86,2150,404124,active,2023-05-17 08:08:20.188529,"Favela Pinto, 298",Nova Floresta,84179-132 Silveira Grande / BA,,,,
4084,Emanuel Lima,isissilveira@example.net,(031) 2404-4960,046.927.183-31,1991-05-28,8847.17,7415,830438,inactive,2021-07-01 21:15:56.083073,"Recanto Ramos, 35",Caiçara - Adelaide,63084-276 Oliveira / RR,,,,
4085,Sra. Maria Sophia Novais,maiterocha@example.org,21 9718-4624,810.396.254-60,1999-09-02,8040.72,3803,114958,inactive,2021-10-02 04:13:23.357885,"Largo Hadassa Freitas, 625",Taquaril,16681-095 Freitas / PE,,,,
4086,Sra. Lavínia Leão,da-costadaniela@example.net,84 4835 5543,065.198.734-20,1986-07-07,2627.89,6025,832172,inactive,2023-09-21 16:34:32.247734,"Distrito Bento Dias, 238",Mariano De Abreu,36312-549 Cirino do Oeste / MT,,,,
4087,Dr. Yan Duarte,amendonca@example.com,11 4222 1768,258.167.934-46,1963-03-12,5123.58,4668,580053,inactive,2020-12-07 01:35:49.728235,"Parque Amanda Ferreira, 73",Betânia,77567-749 Aparecida / MS,,,,
4088,Heloísa Alves,aparecidamaria-liz@example.com,(051) 2139-9996,071.589.236-30,1952-12-25,3663.27,6075,698588,active,2024-04-15 13:31:32.705148,"Estação de Guerra, 8",Etelvina Carneiro,12012235 Camargo do Norte / SC,,,,
4089,Clarice Vasconcelos,martinsmelissa@example.com,(081) 5464 5499,956.712.430-25,1932-11-23,1298.59,1088,833798,active,2020-11-26 05:18:03.547059,Parque Camargo,Vila Mantiqueira,47879340 Costela do Oeste / AP,,,,
4090,Sofia Souza,rioshelena@example.com,+55 31 1837 9581,867.305.294-74,1957-03-22,5947.12,3269,357826,active,2020-11-16 02:33:55.452105,"Vereda Carvalho, 8",Estoril,58350549 Rezende / SE,,,,
4091,Camila Novais,icosta@example.net,+55 71 6811 7207,175.842.396-09,1975-10-05,7008.92,3735,744459,inactive,2020-02-25 18:21:38.450369,"Vila de Andrade, 20",Graça,02875-151 Gomes / SE,,,,
4092,Dr. Davi Miguel Vasconcelos,theodorofernandes@example.org,+55 (051) 4985 0345,745.921.360-80,1980-06-19,9264.53,2999,191669,active,2020-04-24 00:05:17.913075,"Alameda Maya Rodrigues, 89",Bonsucesso,92878869 Pacheco / MG,,,,
4093,Danilo Peixoto,raulpacheco@example.org,+55 (021) 8929-0855,980.132.546-15,1951-05-25,4054.91,2859,721784,active,2021-10-16 00:43:35.185070,"Rodovia de Rocha, 70",Apolonia,39183253 Sousa / AP,,,,
4094,Juliana Teixeira,lorena37@example.net,51 0439 1327,839.415.026-89,1988-07-28,6074.17,6809,341435,active,2022-03-15 06:30:57.829154,Pátio de Cavalcante,Monsenhor Messias,92704-357 Oliveira / RJ,,,,
4095,Dr. Bento Cassiano,henrycarvalho@example.org,11 5030 4999,651.342.079-25,1924-09-10,3247.48,7791,347001,active,2020-07-08 15:45:35.441386,"Residencial Alexandre Viana, 91",Conjunto Jardim Filadélfia,23313129 Sampaio do Amparo / PA,,,,
4096,Maya da Costa,xcostela@example.org,+55 51 0279 8762,089.524.761-58,2000-06-24,3735.75,6697,720349,inactive,2020-07-05 14:22:30.632067,"Lago Olivia Farias, 47",Renascença,60914-368 Gonçalves / SC,,,,
4097,Theodoro Vasconcelos,lara11@example.com,+55 31 6544 5509,457.639.201-80,1978-11-18,2894.63,1590,217301,active,2022-05-03 08:27:44.159644,"Favela de Melo, 7",Lajedo,18675562 Macedo do Oeste / RN,,,,
4098,Luara da Mata,ucostela@example.net,+55 (061) 1780-7111,310.786.594-00,1924-12-09,6444.02,7086,813571,inactive,2022-06-26 16:02:26.356554,"Rodovia de Pacheco, 25",Aparecida 7ª Seção,16565-546 Teixeira Verde / AC,,,,
4099,Theodoro da Mata,maria-juliapimenta@example.net,+55 (061) 9825-6664,723.495.086-92,1923-09-25,3058.14,8437,473664,inactive,2022-01-06 07:50:01.623762,"Conjunto Marques, 17",Ipe,09437500 Pastor / PA,,,,
4100,Sr. Ryan Câmara,oliveiraheitor@example.org,(031) 7952 6329,430.218.657-71,1965-11-30,6607.18,3908,340360,active,2020-03-11 14:31:48.965119,"Sítio Moreira, 98",Alta Tensão 2ª Seção,97940-908 Aparecida de Costa / GO,,,,
4101,Asafe Vargas,britocarlos-eduardo@example.com,+55 (084) 4240-2776,450.269.731-16,1949-05-04,7133.37,7577,134581,inactive,2021-10-18 06:19:44.317568,"Vale Nascimento, 4",Paquetá,37558287 Lima dos Dourados / MS,,,,
4102,Ana Julia Ribeiro,leandrorodrigues@example.com,+55 (011) 2494 6769,412.968.357-82,1923-11-23,6044.58,6471,628706,inactive,2021-10-31 16:07:26.133670,"Passarela Luiz Fernando Araújo, 133",Vila Jardim Leblon,96619370 Câmara da Prata / MG,,,,
4103,Luiz Miguel Dias,pietraandrade@example.org,+55 81 9675-6676,951.786.302-03,1989-05-29,1787.67,2687,892542,active,2024-01-04 14:57:02.140675,"Jardim Isaque Fonseca, 39",Vila Mangueiras,53038-688 Oliveira de Minas / PR,,,,
4104,Ana Carolina Souza,das-nevesgael@example.net,+55 71 1249 3209,604.781.523-53,2005-03-25,4210.92,7541,254786,active,2022-01-28 23:27:47.842039,"Residencial de Correia, 7",Vila Puc,43239-325 da Mota de Nunes / RS,,,,
4105,Henrique Pinto,rhavi76@example.com,(061) 9030-3582,621.835.097-59,2002-03-23,6586.29,9399,401407,active,2022-02-05 15:17:43.973562,"Estrada Ana Clara Araújo, 73",Pedreira Padro Lopes,42409746 da Cunha Grande / MG,,,,
4106,Nathan Montenegro,davi-lucascardoso@example.com,+55 84 3491 1918,297.458.163-37,2001-03-14,3798.59,7498,178465,active,2022-11-26 13:21:15.786041,"Condomínio Aparecida, 7",Varzea Da Palma,57479-810 Pinto / PE,,,,
4107,Bárbara Oliveira,andrebrito@example.com,61 7366-4171,942.538.760-56,1939-06-22,7745.06,5695,944010,inactive,2021-06-12 20:39:39.632386,Passarela de Peixoto,Tupi A,07064224 Dias das Flores / PE,,,,
4108,Bruna Brito,da-cruzpedro-henrique@example.net,71 2635 0648,385.691.027-12,1987-08-17,3781.34,9747,249761,inactive,2024-03-24 15:33:17.308023,"Praia de da Luz, 47",Piraja,33929-170 Monteiro / CE,,,,
4109,Isabel Albuquerque,mda-paz@example.net,+55 (051) 8773-9178,341.697.285-64,1942-07-14,3002.1,4934,948258,inactive,2020-10-15 22:23:33.884476,Aeroporto de Lima,Vila Mangueiras,71502-658 Novais / BA,,,,
4110,Rael Macedo,manuella46@example.com,+55 21 5328 1668,056.147.283-17,1974-10-18,3279.9,2082,674355,active,2020-12-16 21:31:45.753392,"Viela Costa, 52",Mirtes,80612133 das Neves de Farias / ES,,,,
4111,Julia Novais,alicia96@example.com,(051) 3257 6811,685.732.409-38,1947-08-17,1820.77,6644,533161,active,2021-07-31 23:47:32.761538,"Chácara de Casa Grande, 8",Vila Engenho Nogueira,28559-276 Machado de Teixeira / RS,,,,
4112,Joaquim Albuquerque,xfonseca@example.net,(041) 5434 7967,348.250.967-00,1962-10-19,5718.51,8772,942685,inactive,2022-03-07 14:05:27.263860,"Avenida Nunes, 70",Vila Madre Gertrudes 4ª Seção,43684609 Viana Grande / RS,,,,
4113,Isadora Guerra,monteirocarlos-eduardo@example.net,84 3423-8085,519.807.263-02,1931-01-05,1604.49,8451,723083,inactive,2023-12-04 20:28:04.507562,"Sítio de Novaes, 91",Jardim Vitoria,13832948 Moraes / PA,,,,
4114,Ayla das Neves,britojoao@example.net,61 5293 7387,786.403.519-10,1972-11-19,3060.22,8046,611205,active,2020-10-14 08:41:08.617665,"Trecho Pimenta, 760",Califórnia,39604-754 Araújo / SE,,,,
4115,Gustavo Henrique Monteiro,vargastheodoro@example.com,(051) 6645 1337,105.237.486-71,1949-04-14,1523.84,2628,524920,active,2021-01-14 12:39:06.124358,"Viela Novaes, 35",Vila Dos Anjos,91308654 Farias / CE,,,,
4116,Sra. Vitória Sales,eda-conceicao@example.org,+55 (084) 2603-6359,934.178.065-93,1944-01-14,5598.43,8184,661325,active,2023-03-06 00:44:27.340039,"Aeroporto de Câmara, 580",Sport Club,31918-707 Siqueira / MS,,,,
4117,Valentina Farias,joseviana@example.com,+55 (041) 7502 2027,286.407.931-31,1959-05-29,7384.65,7870,954765,inactive,2020-12-28 07:29:16.753658,"Fazenda de Gomes, 45",Jardim São José,64671-711 Teixeira do Oeste / BA,,,,
4118,Emilly Silveira,ana-vitoria47@example.com,(041) 6195-3917,703.148.629-78,1968-02-17,2766.67,6020,845350,active,2023-08-20 16:47:48.148867,"Vereda Mendes, 428",Nossa Senhora Da Aparecida,04780231 Macedo / SC,,,,
4119,Luiz Felipe Sales,rnunes@example.net,+55 (031) 6023-9183,671.830.495-66,1946-07-07,4057.64,9434,335796,active,2023-12-03 16:41:32.618221,"Condomínio Sá, 422",Embaúbas,75331213 Ramos de Martins / PR,,,,
4120,Maria Luiza Casa Grande,amontenegro@example.com,+55 (041) 4113 2770,164.352.790-80,1975-02-25,4429.21,5808,587846,inactive,2021-06-09 03:14:39.485780,"Área Marcelo Nogueira, 332",Santa Margarida,42166-231 Machado / RR,,,,
4121,Lucas Gabriel Macedo,ana-carolinaramos@example.com,+55 (061) 7491-2863,075.491.823-88,1991-07-01,9414.31,7337,204002,inactive,2023-07-03 05:22:14.236749,"Núcleo Souza, 64",Barão Homem De Melo 3ª Seção,82838-207 Vasconcelos / RJ,,,,
4122,Isis das Neves,lbrito@example.com,+55 81 1883 0412,132.967.548-73,1990-02-14,3403.95,8639,320309,active,2024-01-12 11:46:12.066687,"Lagoa de Leão, 53",Lagoa,83806242 Rios de Goiás / MA,,,,
4123,Pietro da Cruz,beniciolima@example.com,0300 410 0462,196.385.702-02,1942-03-31,6583.02,7128,870908,active,2023-10-09 15:26:31.893177,"Avenida da Cruz, 60",Sagrada Família,07787140 Rios / RS,,,,
4124,Yasmin Pereira,matheusmendonca@example.com,0300-222-3065,754.321.608-62,1949-03-28,6715.0,5541,665374,inactive,2023-01-16 03:43:09.468555,"Lagoa Pedro Lucas da Rosa, 36",Vila Nova Gameleira 3ª Seção,39230-369 Moura Paulista / PE,,,,
4125,Isaque Borges,gael-henriqueazevedo@example.org,81 5240 9786,586.791.034-20,1994-09-15,8989.66,1305,226944,inactive,2020-11-25 00:49:18.800034,"Rodovia Davi Luiz Cunha, 406",Marajó,78828-275 Rodrigues Grande / MS,,,,
4126,Eduardo Marques,castroarthur@example.com,0900-275-2662,925.806.374-00,1996-07-29,3950.11,6468,594157,inactive,2020-10-18 22:34:47.143057,"Condomínio Dias, 9",Vila Real 1ª Seção,57464-814 Pimenta / AL,,,,
4127,Gabrielly Caldeira,dmontenegro@example.org,+55 (084) 2585 0525,163.840.927-78,1936-06-03,6854.89,2483,737204,active,2023-03-23 02:20:27.858857,"Estação de Cardoso, 68",Vila Nova Gameleira 2ª Seção,38208-170 Vieira / AC,,,,
4128,Vitor Gabriel Fernandes,antonella96@example.com,(071) 7437 8203,537.629.408-00,1988-10-27,6114.43,5736,222040,active,2021-04-13 16:22:49.575549,"Sítio Raul da Cunha, 2",Vila Independencia 3ª Seção,14612279 Teixeira da Praia / RS,,,,
4129,Augusto Camargo,cirinooliver@example.net,0500 833 2096,428.901.637-50,1936-05-14,7574.89,8943,230869,active,2020-06-22 23:27:12.939615,Aeroporto de Gomes,Calafate,97226-339 Duarte / RO,,,,
4130,Sr. Igor Pacheco,andreda-rosa@example.com,0500 551 6950,560.794.231-70,1933-12-26,8756.13,6662,681139,active,2021-12-05 23:02:51.800681,"Recanto Barbosa, 12",Vila Novo São Lucas,60712543 Machado de Gonçalves / ES,,,,
4131,Kaique Andrade,ucarvalho@example.com,(031) 3802-6589,567.309.421-34,1976-05-18,2000.46,4521,939006,inactive,2023-07-06 03:19:52.171464,"Estrada de Almeida, 68",Cdi Jatoba,36065-801 Pereira / SC,,,,
4132,José Machado,maria-alice23@example.com,+55 84 0985-0022,846.179.035-93,1994-11-12,5648.1,1349,872259,active,2020-11-11 08:41:53.064864,"Área de Novais, 73",Suzana,82517611 Peixoto da Prata / PA,,,,
4133,Daniel Câmara,leonardocarvalho@example.com,(071) 3594 1275,975.024.138-04,1926-12-19,1138.82,1449,147892,inactive,2024-03-05 07:34:27.772692,"Campo da Rocha, 65",Eymard,35427170 Costela / RS,,,,
4134,Alana Garcia,qda-rocha@example.net,81 5929-1693,076.953.428-74,1964-11-25,4199.22,9417,662267,inactive,2020-05-26 06:32:33.998436,"Residencial Jade Pacheco, 90",Etelvina Carneiro,69060-409 Barros / TO,,,,
4135,Elisa Macedo,juliasantos@example.net,(011) 9928 9035,459.730.682-00,1953-07-11,1040.61,6002,386618,inactive,2024-05-18 15:30:37.152840,"Aeroporto Dias, 48",Antonio Ribeiro De Abreu 1ª Seção,75789-210 Rodrigues de Ribeiro / SE,,,,
4136,Sr. Davi Miguel Fonseca,yansampaio@example.org,0300 462 3801,698.135.472-19,1985-03-11,2537.57,1073,655247,active,2023-08-26 04:56:11.622425,"Vereda Antônio Mendonça, 38",São José,17731-790 Rodrigues / MA,,,,
4137,Dr. Yago Freitas,otaviopeixoto@example.org,+55 (011) 4457-6724,760.491.253-25,1962-05-03,6012.25,2587,431484,inactive,2020-12-29 14:47:45.342088,Trevo da Cruz,Bandeirantes,38301285 Guerra da Praia / PE,,,,
4138,Luan Araújo,milenacostela@example.com,61 7991-1358,305.698.741-57,1960-06-14,7627.52,5565,416178,inactive,2020-09-25 10:47:43.436386,"Sítio Marques, 13",Fazendinha,83892-180 Cirino Paulista / PA,,,,
4139,Augusto Carvalho,maria-luiza77@example.net,+55 (071) 2942-7198,956.143.728-73,1946-07-13,4794.78,3797,717658,active,2020-12-25 10:36:37.432969,"Praça Cassiano, 93",Vila Fumec,83800-123 Borges Alegre / PE,,,,
4140,Sr. Kevin Silva,mateus39@example.org,+55 (071) 2255 9289,713.056.428-80,1958-10-25,2681.6,4441,529751,active,2020-05-17 04:19:02.952702,"Viaduto da Paz, 3",Embaúbas,98165-791 da Rosa / PI,,,,
4141,Bryan Araújo,oda-mata@example.net,31 1779 7081,530.174.896-39,1966-12-14,8319.71,5586,401292,active,2022-08-28 08:52:04.896218,"Conjunto de da Luz, 67",Conjunto Paulo Vi,42913515 Pinto das Flores / TO,,,,
4142,Lucas Gabriel Silva,peixotodante@example.org,+55 (081) 7380 1731,726.905.418-58,2002-09-06,2241.77,5207,317575,active,2024-04-10 13:58:40.866739,"Pátio Catarina da Mata, 5",Camponesa 1ª Seção,79397-165 Mendonça / RO,,,,
4143,Sr. Rodrigo Silva,moreiraester@example.com,+55 (051) 7071 8829,391.684.072-03,1980-04-18,8431.4,4321,709875,inactive,2022-11-12 16:06:15.432784,"Loteamento Martins, 58",Santa Amelia,03093129 Casa Grande / SP,,,,
4144,Letícia Souza,iramos@example.net,+55 (071) 2990 0150,621.704.583-44,1953-12-23,9589.21,5351,803686,inactive,2021-06-25 19:54:15.317882,"Jardim Pastor, 83",Vila Cloris,32778-749 Rocha / CE,,,,
4145,Aylla Ferreira,silvacecilia@example.org,+55 (021) 4836-5668,921.048.375-88,2000-11-13,2001.71,7445,765909,inactive,2021-07-31 07:08:00.569838,"Passarela Rios, 492",Mirante,55752-062 da Rosa da Mata / GO,,,,
4146,Luana Pastor,amandarios@example.com,11 7337-3165,150.437.982-97,1942-04-12,2792.12,7797,119465,active,2023-05-25 03:58:36.700239,"Loteamento Miguel Montenegro, 4",Pompéia,17367485 Sampaio Grande / RS,,,,
4147,Aylla da Paz,joao-guilhermealmeida@example.com,0300 092 1067,036.419.725-07,1987-06-12,9296.36,1648,200933,inactive,2023-09-30 18:50:33.068484,"Largo de Martins, 19",São Benedito,84328020 da Mota / MS,,,,
4148,Vitor Jesus,aylla60@example.net,0500 534 2577,750.483.126-35,1945-02-03,4953.47,3116,961586,active,2020-08-19 14:51:09.946009,"Alameda Silva, 14",Leticia,90022-788 Sales / SC,,,,
4149,Ravi Lucca Barbosa,cirinoemanuelly@example.org,+55 71 4188-1011,693.482.501-24,1985-02-02,5042.12,7447,526977,active,2023-10-31 18:14:56.906681,"Largo de Marques, 3",Taquaril,78010435 Pereira / AC,,,,
4150,Ana Beatriz Aragão,dgoncalves@example.net,(071) 7058-7762,253.680.174-80,1959-11-16,3447.09,1695,110370,inactive,2021-03-11 00:06:02.659106,Via Abreu,Canadá,20833-794 Leão das Flores / RJ,,,,
4151,Igor Rezende,jcirino@example.com,+55 51 9521 7249,207.963.514-06,1996-03-18,9513.34,7907,936181,inactive,2023-05-30 11:53:12.448474,"Feira Peixoto, 88",Vila Havaí,26152574 Alves da Serra / PE,,,,
4152,Bryan Sampaio,flopes@example.org,84 8230-8794,162.983.547-19,1976-02-03,6777.66,8335,142172,inactive,2022-05-09 17:47:50.712860,Condomínio Dante Sousa,Jardim Atlântico,77544890 Pinto Verde / AL,,,,
4153,Eduarda Carvalho,britohenrique@example.org,(084) 4731 6935,624.389.071-69,2005-11-04,3242.33,7606,762107,inactive,2021-04-26 12:52:55.848368,"Vale Pimenta, 55",Mirtes,26613713 Cassiano de Goiás / AP,,,,
4154,Maria Monteiro,anna-liz47@example.com,(071) 7687 2200,249.658.173-46,1950-05-07,3386.11,3626,676290,inactive,2022-01-02 05:29:15.538159,"Quadra Letícia Santos, 13",Estoril,57621456 Viana das Pedras / MG,,,,
4155,Luara Cavalcante,vianacaio@example.com,(081) 0292-8726,358.072.416-90,1956-07-29,1064.76,4955,623147,active,2022-02-06 20:27:20.513410,"Passarela Guerra, 8",Camponesa 1ª Seção,64129408 Moraes do Campo / BA,,,,
